"","GLOBAL.UNIQUE.IDENTIFIER","LAST.EDITED.DATE","TAXONOMIC.ORDER","CATEGORY","COMMON.NAME","SCIENTIFIC.NAME","SUBSPECIES.COMMON.NAME","SUBSPECIES.SCIENTIFIC.NAME","OBSERVATION.COUNT","BREEDING.BIRD.ATLAS.CODE","BREEDING.BIRD.ATLAS.CATEGORY","AGE.SEX","COUNTRY","COUNTRY.CODE","STATE","STATE.CODE","COUNTY","COUNTY.CODE","IBA.CODE","BCR.CODE","USFWS.CODE","ATLAS.BLOCK","LOCALITY","LOCALITY.ID","LOCALITY.TYPE","LATITUDE","LONGITUDE","OBSERVATION.DATE","TIME.OBSERVATIONS.STARTED","OBSERVER.ID","SAMPLING.EVENT.IDENTIFIER","PROTOCOL.TYPE","PROTOCOL.CODE","PROJECT.CODE","DURATION.MINUTES","EFFORT.DISTANCE.KM","EFFORT.AREA.HA","NUMBER.OBSERVERS","ALL.SPECIES.REPORTED","GROUP.IDENTIFIER","HAS.MEDIA","APPROVED","REVIEWED","REASON","TRIP.COMMENTS","SPECIES.COMMENTS","X"
"1985","URN:CornellLabOfOrnithology:EBIRD:OBS227968129","2014-01-28 08:24:02",33194,"species","Northern Cardinal","Cardinalis cardinalis","","","10","","","","United States","US","Texas","US-TX","Travis","US-TX-453","",21,"","","Govalle Park","L2587971","P",30.2598086,-97.6911592,"1976-05-06","08:00:00","obsr242347","S16542526","Incidental","P20","EBIRD_TX",NA,NA,NA,1,1,"",0,1,0,NA,"From CWS field notes 1976b.  Overcast, light S winds.","",NA
"1986","URN:CornellLabOfOrnithology:EBIRD:OBS378320991","2016-03-02 09:43:07",33194,"species","Northern Cardinal","Cardinalis cardinalis","","","6","","","","United States","US","Arizona","US-AZ","Cochise","US-AZ-003","",34,"","","Tombstone","L4080867","P",31.7150438,-110.0662816,"1995-03-28","","obsr206670","S27922361","Historical","P62","EBIRD",NA,NA,NA,4,1,"G1628169",0,1,0,NA,"","",NA
"1987","URN:CornellLabOfOrnithology:EBIRD:OBS86801180","2018-01-12 17:43:33",33194,"species","Northern Cardinal","Cardinalis cardinalis","","","X","","","","United States","US","Kansas","US-KS","Riley","US-KS-161","",22,"","","Kansas State University Campus","L852786","P",39.1929837,-96.582334,"1998-08-25","07:45:00","obsr148821","S6077937","Incidental","P20","EBIRD",NA,NA,NA,1,1,"",0,1,0,NA,"","",NA
"1988","URN:CornellLabOfOrnithology:EBIRD:OBS349479761","2018-08-03 13:55:41",33194,"species","Northern Cardinal","Cardinalis cardinalis","","","1","","","","United States","US","Illinois","US-IL","Cook","US-IL-031","US-IL_1688",22,"","","Jackson Park, Chicago--Inner/Outer Harbors","L1803035","H",41.7759989,-87.575183,"1996-10-29","08:55:00","obsr95523","S25524510","Historical","P62","EBIRD",15,NA,NA,1,1,"",0,1,0,NA,"Cloudy; trace rain becoming steady cold rain (survey partly rained out; afternoon tornado warming); 48ºF; winds SW 12-16 mph. Site includes records east of Richards Drive between Hayes & Marquette Drives, including records obtained from the grounds of La Rabida Children's Hospital.  TOTALS ENTERED HERE ARE INCLUDED IN COMPOSITE JACKSON PARK, CHICAGO, CHECKLIST FOR THIS DATE, q.v. FOR COMPLETE SPECIES CHECKLIST. Entire route on foot. Uploaded to eBird Oct 2015. [Routing: 08:20 X57 UN UE J-I35 II (trace rain) 08:45 SE SQ YQ YC CY C64 09:10 L64-63 09:25 [steady cold rain beginning; balance of route excluded from hours: Q BD ME UN X58-57 09:50]. HOURS AT SITE FOR THIS CHECKLIST = 08:55-09:10] FOR EXPLANATION OF THE ROUTING SHORTHAND AND NOTES ON SUB-SITES SEE: http://ebird.org/ebird/view/checklist?subID=S25360919","at Inner Harbor",NA
"1989","URN:CornellLabOfOrnithology:EBIRD:OBS700632064","2019-01-20 12:41:05",33194,"species","Northern Cardinal","Cardinalis cardinalis","","","4","","","","United States","US","Massachusetts","US-MA","Essex","US-MA-009","",30,"","","Oak Hill Cemetery","L1412779","H",42.8008753,-70.8701204,"1983-05-21","06:45:00","obsr52135","S51863853","Historical","P62","EBIRD",NA,NA,NA,2,1,"",0,1,0,NA,"2nd stop of the morning.  No effort data.  Start time estimated.  We hit the jackpot on warblers.","",NA
"1990","URN:CornellLabOfOrnithology:EBIRD:OBS680470261","2019-02-22 11:30:29",33194,"species","Northern Cardinal","Cardinalis cardinalis","","","11","","","","United States","US","South Carolina","US-SC","Richland","US-SC-079","",27,"","","Sesquicentennial SP","L455415","H",34.0875686,-80.9082985,"1997-09-17","12:15:00","obsr823066","S50238817","Stationary","P21","EBIRD",82,NA,NA,1,1,"",0,1,0,NA,"","",NA
"1991","URN:CornellLabOfOrnithology:EBIRD:OBS125193613","2013-09-11 15:26:37",33194,"species","Northern Cardinal","Cardinalis cardinalis","","","5","","","","United States","US","Ohio","US-OH","Clark","US-OH-023","",22,"","","Springfield, OH","L1252177","P",39.9280277,-83.7995911,"1979-01-27","","obsr99398","S8739106","Incidental","P20","EBIRD",NA,NA,NA,NA,1,"",0,1,0,NA,"","",NA
"1992","URN:CornellLabOfOrnithology:EBIRD:OBS644876509","2019-11-26 10:26:47",33194,"species","Northern Cardinal","Cardinalis cardinalis","","","1","","","","United States","US","New Jersey","US-NJ","Ocean","US-NJ-029","US-NJ_3142",30,"","","Barnegat Light, High-Bar, 8th Street Jetty","L7776286","P",39.760698,-74.102661,"1988-01-16","","obsr439989","S47586736","Historical","P62","EBIRD",NA,NA,NA,20,1,"",0,1,0,NA,"Notes: 'Wyncote Audubon trip.� Clear, 12 degrees at 8 in the morning, up to 30 degrees, no wind, very pleasant.� 35 species.' Additional observers: Wyncote Audubon members. Entered by: SK. Proofed by: WTC. For project info see http://wyncoteaudubon.org/the-dale-twining-records-project/","Cardinal",NA
"1993","URN:CornellLabOfOrnithology:EBIRD:OBS177793637","2018-08-06 23:49:56",33194,"species","Northern Cardinal","Cardinalis cardinalis","","","1","","","","United States","US","Pennsylvania","US-PA","Centre","US-PA-027","US-PA_1142",28,"","","Toftrees Pond","L351744","H",40.8272059,-77.9020786,"1985-05-30","08:25:00","obsr312046","S12692755","Traveling","P22","EBIRD_PA",55,1.609,NA,1,1,"",0,1,0,NA,"Records entered from Dr. Merrill Wood's original field notebooks by Nick Kerlin.","",NA
"1994","URN:CornellLabOfOrnithology:EBIRD:OBS518283748","2018-08-03 13:54:29",33194,"species","Northern Cardinal","Cardinalis cardinalis","","","2","","","","United States","US","Illinois","US-IL","Cook","US-IL-031","US-IL_1688",22,"","","Jackson Park, Chicago--Inner/Outer Harbors","L1803035","H",41.7759989,-87.575183,"1994-08-09","06:35:00","obsr95523","S38114237","Historical","P62","EBIRD",40,NA,NA,1,1,"",0,1,0,NA,"Historical data from 1994 computer print-out, transcribed and uploaded to eBird by Clyne in 2017. Routing: 06:35-07:00: Outer Harbor; 07:10-07:25: Inner Harbor. Cloudy all morning (partly sunny late afternoon); unseasonably cool (following yesterday's high of 87 F, dropping to 66 F by 22:00, with overnight strong, NW winds); 60 F at 05:30 (day-time high only 66 F despite date!); WINDY; winds NE 25-30 mph. Sunrise 05:53. Sunset 19:58.","1 juv. male at Inner Harbor; 1 heard at Outer Harbor",NA
"1995","URN:CornellLabOfOrnithology:EBIRD:OBS319537753","2017-03-20 09:34:32",33194,"species","Northern Cardinal","Cardinalis cardinalis","","","2","","","","United States","US","Nebraska","US-NE","Lancaster","US-NE-109","",22,"","","Branched Oak SRA","L325696","H",40.9704362,-96.8676911,"1978-06-11","08:00:00","obsr378939","S23437754","Traveling","P22","EBIRD",180,9.656,NA,2,1,"",0,1,0,NA,"","",NA
"1996","URN:CornellLabOfOrnithology:EBIRD:OBS308031533","2015-04-24 10:48:34",33194,"species","Northern Cardinal","Cardinalis cardinalis","","","1","","","","United States","US","Florida","US-FL","Lake","US-FL-069","US-FL_95",31,"","","Lower Wekiva River Preserve State Park -- Fechtal Tract 1","L3493525","H",28.9443169,-81.3897657,"1998-11-07","07:30:00","obsr525952","S22721382","Historical","P62","EBIRD",210,NA,NA,NA,1,"",0,1,0,NA,"","",NA
"1997","URN:CornellLabOfOrnithology:EBIRD:OBS472662496","2018-08-03 19:06:45",33194,"species","Northern Cardinal","Cardinalis cardinalis","","","1","","","","United States","US","Nebraska","US-NE","Lancaster","US-NE-109","",22,"","","Branched Oak SRA","L325696","H",40.9704362,-96.8676911,"1992-03-30","12:00:00","obsr235683","S34968335","Historical","P62","EBIRD",NA,NA,NA,1,1,"",0,1,0,NA,"","",NA
"1998","URN:CornellLabOfOrnithology:EBIRD:OBS76598893","2019-07-25 14:28:54",33194,"species","Northern Cardinal","Cardinalis cardinalis","","","5","","","","United States","US","Florida","US-FL","Brevard","US-FL-009","US-FL_57",31,"USFWS_447","","Merritt Island NWR (Please consider using more specific locations)","L123565","H",28.6628762,-80.7234192,"1988-06-05","08:00:00","obsr115524","S5453400","Historical","P62","EBIRD",225,NA,NA,1,1,"",0,1,0,NA,"80f, Sunny to Cloudy, E-10.","",NA
"1999","URN:CornellLabOfOrnithology:EBIRD:OBS277684303","2018-02-13 20:46:54",33194,"species","Northern Cardinal","Cardinalis cardinalis","","","2","","","","United States","US","Texas","US-TX","Starr","US-TX-427","",36,"","","Salineño Wildlife Preserve (LTC 080)","L129075","H",26.5148584,-99.1162062,"1997-09-24","07:00:00","obsr538193","S20323068","Historical","P62","EBIRD",NA,NA,NA,10,1,"G1027834",0,1,0,NA,"LRGV Trip - Day 5 - with the group.","Had a pair in the yard.",NA
"2000","URN:CornellLabOfOrnithology:EBIRD:OBS73792555","2013-09-24 11:50:55",33194,"species","Northern Cardinal","Cardinalis cardinalis","","","X","","","","United States","US","Illinois","US-IL","DuPage","US-IL-043","",22,"","","5138 Lee Avenue","L692611","P",41.7929145,-88.0280936,"1998-06-22","","obsr182034","S5251326","Incidental","P20","EBIRD",NA,0,0.4047,1,1,"",0,1,0,NA,"","",NA
